Chart Title: ,Avg Percentage CPU for AFAS Next Production V1 in West Europe region  by VMName,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Mon, 03 Feb 2025 00:00:00 GMT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Sun, 09 Feb 2025 23:59:00 GMT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grain: 5 Minutes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aggregation type: Avg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grouping: VMName,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Filters: None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chart type: Line,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Clstr004-SS_4,Clstr004-SS_2,Clstr004-SS_1,Clstr004-SS_0,Clstr003-SS_1,Clstr003-SS_4,Clstr004-SS_3,Clstr003-SS_3,Clstr003-SS_2,Clstr003-SS_0,Dbg002-SS_0,Clstr008-SS_1,Clstr008-SS_0,Clstr008-SS_2,Clstr008-SS_4,Clstr008-SS_3,Clstr009-SS_5,Clstr009-SS_6,Clstr009-SS_8,Clstr009-SS_7,Clstr009-SS_9,Clstr009-SS_1,Clstr009-SS_3,Clstr009-SS_4,Clstr009-SS_2,Clstr009-SS_0,proxy001L-SS_6,proxy001L-SS_7,proxy001L-SS_5,proxy001L-SS_8
2/9/2025 0:40,17.435,15.949,15.63,15.92,16.99,17.659,17.152,15.948,17.015,17.446,12.863,6.635,7.195,2.715,6.648,6.648,--,--,--,--,--,4.28,1.75,3.927,0.802,4.165,0.477,0.434,0.418,0.387
2/9/2025 0:45,15.685,18.144,16.469,15.895,17.086,16.847,16.14,16.518,18.854,17.459,12.066,2.862,3.453,2.467,2.878,2.692,--,--,--,--,--,0.883,2.582,0.77,0.689,0.82,0.443,0.424,0.422,0.386
2/9/2025 0:50,19.753,15.771,15.754,17.58,18.121,16.859,15.413,16.07,16.996,18.59,12.191,3.091,3.469,10.516,2.957,2.589,--,--,--,--,--,0.881,0.679,0.698,2.372,1.032,0.439,0.416,0.376,0.429
2/9/2025 0:55,16.899,16.538,15.261,16.069,17.296,18.491,16.478,16.257,17.07,16.544,13.224,10.379,10.909,2.583,10.327,10.807,--,--,--,--,--,2.882,1.969,2.329,0.628,2.459,0.426,0.424,0.463,0.397
2/9/2025 1:00,16.967,16.796,17.678,16.507,17.32,17.219,15.725,18.545,18.886,16.888,11.791,2.901,3.315,2.518,2.718,2.695,--,--,--,--,--,0.899,1.22,0.741,0.534,0.692,0.49,0.512,0.385,0.4
2/9/2025 1:05,15.486,16.219,15.778,17.083,19.188,16.22,15.284,16.455,18.366,17.779,11.656,2.869,4.069,6.476,2.863,2.84,--,--,--,--,--,0.981,0.56,0.762,4.168888889,0.835,0.44,0.481,0.399,0.452
2/9/2025 1:10,17.313,15.969,15.632,17.214,16.962,17.702,17.195,16.485,17.105,16.135,12.513,6.578,7.042,2.523,6.506,6.415,--,--,--,--,--,4.35,1.853,3.791,0.801,4.016,0.5,0.468,0.505,0.453
2/9/2025 1:15,15.757,17.675,16.924,15.688,16.951,16.78,14.92,19.508,19.129,16.584,11.55,2.916,3.455,2.412,2.726,2.633,--,--,--,--,--,0.936,2.856,0.634,0.729,0.72,0.523,0.465,0.457,0.465
2/9/2025 1:20,15.594,15.668,15.957,18.486,18.493,16.691,16.358,16.546,16.581,18.914,11.668,2.895,3.269,9.782,2.679,2.699,--,--,--,--,--,0.903,0.751,0.551,2.446,0.672,0.478,0.486,0.456,0.42
2/9/2025 1:25,16.638,15.941,15.664,16.022,17.986,18.543,16.146,15.681,17.032,16.78,13.663,10.257,10.78,2.486,10.112,10.216,--,--,--,--,--,2.541,2.205,2.259,0.773,2.459,0.488,0.446,0.385,0.4
2/9/2025 1:30,15.581,16.674,17.783,16.712,16.871,16.708,15.126,17.718,18.024,16.65,11.605,2.871,3.558,2.565,2.609,2.704,--,--,--,--,--,0.837,1.182,0.85,0.661,0.665,0.467,0.418,0.419,1.487
2/9/2025 1:35,15.627,15.549,15.551,18.197,19.62777778,16.724,15.378,16.178,17.027,17.604,11.667,2.83,3.401,6.29,2.684,2.689,--,--,--,--,--,0.846,0.754,0.782,3.968,0.536,0.44,0.468,0.378,0.383
2/9/2025 1:40,17.638,15.724,15.187,16.067,16.793,17.494,16.925,20.516,17.011,16.599,12.903,6.566,7.021,2.586,6.372,6.422,--,--,--,--,--,4.051,2.11,4.045,0.608,4.005,0.437,0.423,0.381,0.436
2/9/2025 1:45,15.623,17.004,16.459,15.964,16.934,16.647,19.151,17.083,18.841,16.478,11.617,2.844,3.453,2.556,2.764,2.662,--,--,--,--,--,0.846,2.786,0.753,0.835,0.779,0.426,0.437,0.431,0.403
2/9/2025 1:50,15.006,15.732,15.485,17.683,17.964,16.206,15.089,16.283,17.022,18.334,12.065,3.068,3.455,10.422,3.116,2.657,--,--,--,--,--,0.956,0.627,0.639,2.363,0.804,0.429,0.456,0.388,0.38
2/9/2025 1:55,16.433,15.65,16.84,15.901,16.818,18.591,15.662,16.145,17.007,15.829,13.405,10.572,10.846,2.537,9.962,10.525,--,--,--,--,--,2.8,2.012,2.264,1.155,2.526,0.456,0.468,0.424,0.443
2/9/2025 2:00,16.394,17.345,18.094,16.155,17.003,17.35,15.583,18.785,17.957,18.814,11.638,2.817,3.293,2.529,2.692,2.725,--,--,--,--,--,1.141,1.289,0.596,0.605,0.838,0.443,0.423,0.426,0.395
2/9/2025 2:05,22.778,15.898,16.577,16.958,19.161,16.766,15.38,16.262,16.936,18.222,11.353,2.846,3.313,6.37,3.679,2.647,--,--,--,--,--,0.858888889,1.387,0.678,3.902,0.609,0.438,0.424,0.399,0.39
2/9/2025 2:10,17.773,15.875,15.837,16.066,16.844,17.649,18.739,15.578,17.28,16.603,12.597,6.564,6.884,2.5,6.406,6.459,--,--,--,--,--,4.233,1.805,3.955,0.749,4.064,0.419,0.432,0.438,0.447
2/9/2025 2:15,15.706,17.47,16.504,15.989,17.071,16.817,15.24,17.263,18.889,17.881,11.66,2.966,3.359,2.523,2.819,2.741,--,--,--,--,--,0.872,2.8,0.561,0.592,0.841,0.429,0.438,0.379,0.393
2/9/2025 2:20,15.521,15.775,15.359,17.679,18.155,16.768,15.121,16.368,16.879,18.549,11.189,2.69,3.284,9.8,2.695,2.858,--,--,--,--,--,0.875,0.806,0.618,2.456,0.701,0.474,0.413,0.442,0.385
2/9/2025 2:25,16.681,15.837,15.036,15.909,17.238,18.369,16.209,16.189,17.014,16.745,13.296,10.127,10.755,2.554,9.992,10.384,--,--,--,--,--,2.607,2.038,2.24,0.695,2.519,0.428,0.441,0.432,0.488
2/9/2025 2:30,15.737,16.645,17.259,15.961,21.299,16.256,16.618,18.331,17.842,16.633,11.298,2.751,3.63,2.49,2.704,2.708,--,--,--,--,--,0.805,1.179,0.801,0.759,0.712,0.472,0.441,0.418,0.395
2/9/2025 2:35,15.009,15.882,15.631,16.822,18.983,16.992,15.2,16.138,16.972,17.415,11.189,20.69,3.269,6.6,2.747,2.724,--,--,--,--,--,0.966,0.645,0.804,3.756,0.619,0.436,0.474,0.399,0.383
2/9/2025 2:40,17.627,16.72,15.89,16.403,16.948,17.809,16.469,16.385,17.263,16.068,12.509,6.954,7.426,3.62,6.366,6.513,--,--,--,--,--,4.104,1.934,3.993,0.647,4.135,0.478,0.698,0.408,0.394
2/9/2025 2:45,15.808,18.084,16.336,15.651,16.729,16.795,15.05,17.555,18.542,16.507,11.229,2.884,3.315,2.583,2.736,2.679,--,--,--,--,--,0.895,2.702,0.599,0.687,0.672,0.426,0.484,0.38,0.403
2/9/2025 2:50,15.788,15.685,15.662,17.519,18.065,16.618,15.266,16.946,18.685,18.326,11.597,3.161,3.527,11.311,2.966,2.706,--,--,--,--,--,0.878,0.693,0.615,2.316,0.907,0.43,0.412,0.382,0.389
2/9/2025 2:55,16.75,15.745,15.701,16.43,16.928,19.868,16.057,15.967,17.112,17.505,13.34,10.61,10.84,10.269,10.217,10.81,--,--,--,--,--,2.857,2.214,2.497,0.672,2.447,0.424,0.497,0.423,0.419
2/9/2025 3:00,16.291,19.83,18.743,16.574,17.596,17.272,15.569,18.435,19.716,16.843,11.553,2.836,3.357,2.415,2.781,2.791,--,--,--,--,--,0.814,0.928,0.94,0.699,0.954,0.425,0.459,0.391,0.441
2/9/2025 3:05,15.734,15.519,15.257,18.18833333,19.626,17.031,15.227,16.353,17.135,19.954,12.411,2.861,3.257,6.424,2.844,2.623,--,--,--,--,--,0.864,0.834,1.068,3.799,0.65,0.436,0.416,0.392,0.43
2/9/2025 3:10,17.508,15.163,15.301,--,17.116,17.419,17.167,16.176,17.008,16.873,12.74,6.567,7.22,2.588,6.71,6.512,--,--,--,--,--,4.141,2.078,3.798,0.757,4.253,0.448,0.523,0.465,0.439
2/9/2025 3:15,15.61,17.576,16.674,16.7725,17.019,16.701,15.177,17.228,18.752,16.481,11.664,2.856,3.37375,2.524,2.856,2.775,--,--,--,--,--,0.868,2.618,0.716,0.619,0.852,0.658,0.567,0.483,0.543
2/9/2025 3:20,15.099,15.786,15.65,17.608,17.894,16.759,15.792,16.126,17.044,18.071,11.428,2.777,3.324166667,10,2.655,2.666,--,--,--,--,--,0.968,0.584,0.794,2.475,0.588,0.464,0.43,0.405,0.44
2/9/2025 3:25,16.537,15.748,15.535,15.866,16.425,18.89,16.922,16.324,16.741,17.238,12.816,10.011,10.62,2.564,10.522,10.14,--,--,--,--,--,2.658,2.177,2.314,0.611,2.553,0.416,0.485,0.408,0.389
2/9/2025 3:30,15.57,16.658,18.028,15.139,16.514,17.898,15.671,17.788,17.335,17.14,11.216,2.816,3.587,2.515,2.799,2.781,--,--,--,--,--,0.976,1.215,0.754,0.607,0.594,0.428,0.421,0.417,0.397
2/9/2025 3:35,15.623,15.882,15.525,16.711,18.809,16.815,15.144,16.743,16.983,17.517,11.596,2.861,3.446,6.451,2.731,2.68,--,--,--,--,--,0.788,0.688,0.629,3.901,0.7,0.418,0.42,0.379,0.387
2/9/2025 3:40,17.773,16.264,15.715,16.392,16.855,17.954,17.463,17.483,17.367,16.516,12.573,6.667,7.364,2.819,6.364,6.648,--,--,--,--,--,4.145,2.161,3.957,0.6,4.061,0.421,0.408,0.394,0.441
2/9/2025 3:45,16.569,17.297,16.483,16.159,17.044,16.829,15.093,18.097,19.104,16.521,11.684,2.816,5.011,2.474,2.707,2.768,--,--,--,--,--,0.932,2.495,0.721,0.568,0.845,0.464,0.432,0.388,0.389
2/9/2025 3:50,15.58,15.158,15.121,19.196,17.934,16.771,15.131,16.565,17.059,18.622,11.554,3.133,3.541,10.875,2.978,2.624,--,--,--,--,--,0.695,0.591,0.67,2.632,1.028,0.466,0.398,0.436,0.391
2/9/2025 3:55,17.179,15.473,15.539,15.859,16.991,18.027,16.324,19.347,16.952,16.681,13.377,10.405,10.902,2.507,9.958,10.772,--,--,--,--,--,2.601,2.219,2.335,0.691,2.522,0.422,0.473,0.405,0.393
2/9/2025 4:00,16.12,17.421,18.765,16.629,17.404,16.973,15.954,21.228,18.885,17.184,13.772,2.929,3.383,2.731,2.697777778,2.764,--,--,--,--,--,1.167,1.068,0.596,1.674,1.134,0.415,0.415,0.439,0.392
2/9/2025 4:05,15.853,16.237,16.013,17.378,19.712,17.183,15.109,16.748,17.442,17.592,11.696,2.862,3.569,6.764,2.668,2.833,--,--,--,--,--,1.053,0.838,0.695,4.038,0.793,0.432,0.477,0.382,0.387
2/9/2025 4:10,17.644,15.818,15.907,16.025,16.63,17.843,16.918,16.327,17.001,16.311,12.714,6.903,7.535,2.752,6.684,6.418,--,--,--,--,--,4.237,2.11,3.809,0.777,4.11,0.467,0.423,0.391,0.382
2/9/2025 4:15,15.957,19.169,21.866,15.915,17.192,17.296,15.402,16.808,19.527,16.789,11.863,2.999,3.538,2.674,2.644,2.995,--,--,--,--,--,0.648,2.66,0.657,0.66,0.913,0.418,0.413,0.394,0.439
2/9/2025 4:20,15.801,15.998,16.443,17.969,18.092,18.535,15.413,15.941,17.404,18.504,11.811,3.334,3.283,10.19,2.747,8.448,--,--,--,--,--,0.996,0.726,0.696,2.403,0.669,0.427,0.418,0.396,0.392
2/9/2025 4:25,16.785,15.925,15.884,16.099,19.076,18.818,16.381,16.352,19.107,16.742,13.771,10.23,10.949,2.608,10.545,10.482,--,--,--,--,--,2.599,2.15,2.361,0.718,2.62,0.418,0.426,0.405,0.436
2/9/2025 4:30,15.679,16.832,18.195,16.009,17.121,18.474,15.518,18.204,25.017,16.724,12.027,2.948,3.548,2.74,2.879,2.857,--,--,--,--,--,0.951,1.013,0.721,0.64,0.716,0.412,0.473,0.41,0.436
2/9/2025 4:35,15.92,16.704,15.48,16.862,19.257,17.994,15.409,16.404,17.387,17.695,11.709,2.815,7.998888889,6.703,2.746,2.878,--,--,--,--,--,0.764,0.626,0.665,3.988,0.741,0.419,0.418,0.408,0.44
2/9/2025 4:40,17.575,16.146,15.793,16.031,17.292,17.227,17.4,16.22,17.249,17.676,12.961,6.963,6.763636364,3.996,6.761,6.628,--,--,--,--,--,4.189,2.017,3.913,0.675,4.12,0.425,0.427,0.426,0.392
2/9/2025 4:45,15.172,18.435,16.738,16.063,17.318,17.083,16.535,17.197,19.072,17.56,12.153,2.76,3.476,2.832,2.802,2.766,--,--,--,--,--,0.922,2.615,0.673,0.618,0.666,0.413,0.422,0.434,0.403
2/9/2025 4:50,20.027,16.104,16.03,17.791,17.928,17.059,15.129,16.326,17.068,18.095,12.105,3.36,3.304,11.345,2.964,2.835,--,--,--,--,--,0.971,0.741,0.707,2.355,0.659,0.465,0.423,0.382,0.39
2/9/2025 4:55,16.766,16.378,15.839,15.904,16.882,19.331,16.297,16.334,16.708,16.373,13.964,10.616,11.329,2.627,10.375,11.316,--,--,--,--,--,2.717,2.217,2.326,0.729,2.519,0.435,0.427,0.439,0.39
2/9/2025 5:00,17.274,17.495,18.071,16.085,17.762,17.431,15.725,17.963,18.653,17.241,11.921,2.891,3.232,2.562,2.773,2.816,--,--,--,--,--,0.754,0.848,0.765,0.779,0.751,0.423,0.416,0.399,0.44
2/9/2025 5:05,15.85,16.318,15.808,17.266,19.169,17.075,15.444,16.587,17.879,17.741,11.541,2.801,3.392,6.355,2.892,2.66,--,--,--,--,--,1.026,0.693,0.674,4.033,0.564,0.422,0.438,0.411,0.388
2/9/2025 5:10,17.568,15.966,16.009,16.866,17.073,17.886,17.628,17.246,17.267,16.756,12.496,6.659,6.984,2.603,6.474,6.597,--,--,--,--,--,4.369,2.162,3.961,0.629,4.122,0.456,0.494,0.483,0.4
2/9/2025 5:15,15.706,17.034,16.25,17.288,17.184,16.983,15.548,18.96,19.468,17.009,11.077,2.871,3.399,2.61,2.741,2.902,--,--,--,--,--,0.959,2.376,0.677,0.709,0.727,0.418,0.439,0.424,0.398
2/9/2025 5:20,15.679,15.632,15.765,17.75,19.254,16.708,16.467,16.7,17.134,19.232,11.948,2.753,3.235,10.079,2.748,2.976,--,--,--,--,--,1.047,0.665,0.676,2.253,0.741,0.449,0.426,0.384,0.384
2/9/2025 5:25,16.779,16.062,15.835,16.083,17.993,18.04,16.503,16.235,17.178,16.689,13.04,10.69,10.748,2.708,10.435,10.706,--,--,--,--,--,2.619,2.284,2.406,0.663,2.444,0.436,0.431,0.441,0.394
2/9/2025 5:30,17.036,18.852,19.892,19.025,18.87,19.695,16.747,21.323,21.637,18.586,11.09,2.799,3.563,2.577,2.784,2.788,--,--,--,--,--,0.992,0.796,0.764,0.709,0.679,0.449,0.495,0.385,0.446
2/9/2025 5:35,17.805,17.801,17.746,20.889,21.956,19.163,17.136,18.282,19.21,19.823,11.774,2.83,3.319,6.554,2.649,2.702,--,--,--,--,--,0.877,0.837,0.628,3.79,0.656,0.424,0.433,0.417,0.45
2/9/2025 5:40,17.486,16.052,16.31,15.661,16.867,18.121,17.831,20.185,16.509,16.581,12.844,6.509,7.206,2.84,6.696,6.626,--,--,--,--,--,4.122,2.223,3.783,0.65,4.289,0.428,0.5,0.41,0.43
2/9/2025 5:45,15.805,17.81,16.835,15.786,17.111,17,18.306,16.899,18.843,16.554,11.651,2.848,3.276,2.857,2.861,2.715,--,--,--,--,--,0.954,2.349,0.671,0.475,0.814,0.473,0.428,0.387,0.404
2/9/2025 5:50,15.826,15.802,15.742,17.665,18.107,17.027,15.413,16.388,17.113,18.446,12.198,3.264,3.374,11.043,2.74,2.817,--,--,--,--,--,1.015,0.716,0.699,2.222,0.771,0.425,0.43,0.392,0.403
2/9/2025 5:55,16.65,15.696,17.147,16.037,17.083,18.799,16.163,16.408,17.3,16.97,13.419,10.48,11.045,2.764,10.471,10.866,--,--,--,--,--,2.6,2.238,2.445,0.794,2.407,0.418,0.433,0.411,0.465
2/9/2025 6:00,16.573,16.647,17.557,16.85,17.821,17.329,15.801,18.686,18.666,19.351,10.699,2.756,3.34,2.481,2.672,2.748,--,--,--,--,--,1.148,1.38,0.911,1.034,1.019,0.495,0.424,0.405,0.408
2/9/2025 6:05,22.94,15.98,16.717,16.959,19.509,16.656,15.52,16.565,17.24,17.912,11.732,2.862,3.194,6.474,3.773,2.673,--,--,--,--,--,1.795,0.599,0.811,4.266,0.721,0.575,0.411,0.393,0.43
2/9/2025 6:10,17.79,15.94,16.117,16.121,17.201,17.53,18.594,16.398,17.366,18.218,12.264,6.591,7.203,2.605,6.461,6.588,--,--,--,--,--,4.217,2.185,3.946,0.881,4.179,0.499,0.447,0.468,0.409
2/9/2025 6:15,15.443,17.823,16.741,16.161,17.111,16.858,14.716,17.315,18.89,16.605,11.288,2.78,3.131,2.553,2.753,2.728,--,--,--,--,--,1.003,2.44,1.081,0.655,0.935,0.551,0.453,0.734,0.437
2/9/2025 6:20,15.759,16.032,15.641,17.757,17.497,16.837,15.387,16.177,16.844,17.716,12.49,2.772,3.406,10.028,2.725,2.685,--,--,--,--,--,0.966,0.544,0.709,2.492,0.799,0.417,0.408,0.436,0.394
2/9/2025 6:25,16.634,16.48,15.689,15.458,17.835,18.77,16.279,15.536,16.543,16.718,13.266,10.219,10.633,2.624,10.303,10.168,--,--,--,--,--,2.7,2.511,2.315,0.699,2.331,0.476,0.448,0.396,0.425
2/9/2025 6:30,18.39,19.313,20.411,18.036,22.753,19.603,19.563,21.339,21.07,18.788,11.365,2.691,3.477,2.587,2.7,2.679,--,--,--,--,--,0.746,1.093,0.916,0.577,0.67,0.471,0.412,0.443,0.416
2/9/2025 6:35,18.57,18.736,18.692,20.32,20.835,18.626,19.567,17.747,18.485,19.205,11.376,20.869,3.35,6.509,2.711,2.724,--,--,--,--,--,0.786,0.637,0.719,3.847,0.782,0.421,0.449,0.424,0.4
2/9/2025 6:40,19.307,17.32,17.294,18.185,19.016,18.802,19.932,16.964,17.923,18.117,11.919,6.922,7.239,2.829,6.487,6.631,--,--,--,--,--,4.217,2.368,3.839,0.525,4.107,0.863,0.509,0.434,0.728
2/9/2025 6:45,16.193,17.45,15.997,16.474,17.356,17.04,15.34,18.698,18.907,16.67,11.592,2.876,3.281,2.803,2.728,2.697,--,--,--,--,--,0.951,2.661,0.678,0.653,0.656,0.553,0.562,0.456,0.397
2/9/2025 6:50,15.765,15.841,15.889,17.687,18.031,16.99,15.242,18.415,18.957,18.387,11.615,3.335,3.408,10.813,2.623,2.739,--,--,--,--,--,0.881,0.567,0.68,2.356,0.995,0.558,0.83,0.413,0.531
2/9/2025 6:55,16.421,15.916,15.825,16.424,17.08,19.334,16.296,17.035,17.219,17.597,13.487,10.682,11.307,10.458,10.536,10.965,--,--,--,--,--,2.774,2.475,2.296,1.111,2.455,0.474,0.535,0.551,0.494
2/9/2025 7:00,15.778,19.731,19.073,16.509,19.755,19.38,15.299,18.702,19.627,16.941,11.388,2.878,3.357,2.679,2.637,2.709,--,--,--,--,--,1.181,0.81,0.684,1.147,1.266,0.505,0.565,0.43,0.45
2/9/2025 7:05,17.335,16.202,16.157,17.439,19.357,17.395,15.594,16.29,17.1,19.394,10.617,2.871,3.399,6.513,2.942,2.77,--,--,--,--,--,1.237,0.702,1.423,4.179,0.765,0.541,0.534,0.55,0.505
2/9/2025 7:10,--,16.012,15.757,15.292,17.462,17.867,17.171,15.846,16.918,17.111,12.509,6.635,7.778,2.666,6.576,6.586,--,--,--,--,--,4.414,2.445,3.934,1.117,4.228,0.483,0.485,0.497,0.635
2/9/2025 7:15,16.09,17.62,16.762,16.171,17.295,17.184,15.261,17.236,18.982,16.747,11.598,2.834,3.366666667,2.576,2.672,2.836,--,--,--,--,--,1.103,2.648,0.653,0.79,0.852,0.587,0.503,0.472,0.544
2/9/2025 7:20,15.774,15.849,15.916,17.86,18.077,16.928,15.447,16.352,17.042,18.556,11.63,2.787,3.355,10.195,2.477,2.616,--,--,--,--,--,1.336,0.853,0.683,2.57,0.843,0.622,0.433,0.577,0.47
2/9/2025 7:25,16.784,15.461,15.48,16.081,17.124,18.623,16.34,16.248,17.018,17.89,13.348,10.671,10.948,2.632,10.157,10.297,--,--,--,--,--,3.721,2.993,3.02,1.083,2.73,0.567,0.525,0.558,0.489
2/9/2025 7:30,18.028,19.102,20.262,18.216,18.08,19.363,17.419,19.938,19.833,18.306,11.433,2.895,3.36,2.682,2.824,2.702,--,--,--,--,--,1.011,0.602,0.738,0.677,0.858,0.631,0.442,0.454,0.553
2/9/2025 7:35,17.027,17.472,17.068,18.094,20.946,17.453,16.492,17.416,18.151,19.269,11.73,2.887,3.478,6.527,2.734,2.8,--,--,--,--,--,1.514,0.564,0.625,4.052,0.75,0.513,0.503,0.486,0.563
2/9/2025 7:40,19.427,16.898,16.641,17.699,18.31,19.02,17.535,17.134,18.731,17.657,12.341,6.578,6.957,3.801,6.525,6.421,--,--,--,--,--,4.6,2.476,4.457,0.87,4.037,0.568,0.611,0.523,0.545
2/9/2025 7:45,15.744,18.022,16.869,16.366,16.934,16.885,15.286,17.787,18.778,16.361,11.675,2.791,5.212,2.785,2.774,2.718,--,--,--,--,--,0.953,2.187,0.562,0.772,1.002,0.55,0.679,0.479,0.464
2/9/2025 7:50,15.996,16.096,15.999,19.371,17.859,16.943,15.384,16.004,16.496,18.159,11.678,3.153,3.297,11.212,2.724,2.72,--,--,--,--,--,0.896,0.664,0.846,2.549,0.745,0.622,0.803,0.489,0.621
2/9/2025 7:55,17.296,15.945,16.096,15.418,17.07,18.768,16.375,19.549,17.087,16.6,13.442,10.792,11.347,2.658,10.818,10.861,--,--,--,--,--,2.697,2.64,2.383,0.874,2.428,0.693,0.569,0.585,0.472
2/9/2025 8:00,17.635,18.541,19.845,18.013,18.734,18.589,16.721,22.645,20.469,18.097,13.884,2.733,3.234,2.623,2.701,2.685,--,--,--,--,--,1.445,1.194,0.923,1.249,0.963,0.879,0.681,0.688,0.63
2/9/2025 8:05,16.39,15.786,16.221,17.462,19.835,17.585,15.708,17.025,17.762,18.254,11.515,2.806,3.362,6.496,2.846,2.74,--,--,--,--,--,0.753,0.794,0.92,3.883,0.631,0.952,0.589,0.604,0.515
2/9/2025 8:10,18.347,16.243,15.79,17.6,17.431,18.476,17.69,16.91,17.822,17.12,12.263,6.683,7.06,2.783,6.286,6.67,--,--,--,--,--,4.317,2.363,3.952,0.739,4.197,0.609,0.693,0.648,0.574
2/9/2025 8:15,16.841,21.693,23.69,17.294,18.203,17.933,16.962,18.885,21.439,17.722,11.817,2.828,3.514,2.653,2.765,2.804,--,--,--,--,--,1.112,2.344,0.602,0.725,0.912,0.534,0.472,0.557,0.676
2/9/2025 8:20,16.614,16.701,17.203,18.019,19.447,18.616,15.724,17.153,18.2,19.753,11.624,3.094,3.137,10.045,2.602,8.071,--,--,--,--,--,1.197,0.757,0.73,2.465,0.89,0.785,0.807,0.721,0.664
2/9/2025 8:25,16.222,16.181,16.221,16.261,19.277,18.993,15.868,16.451,20.556,16.817,13.948,10.238,11.163,2.621,10.244,10.435,--,--,--,--,--,3.004,2.575,2.402,0.782,2.525,0.765,0.814,0.765,0.76
2/9/2025 8:30,15.919,17.447,18.812,16.163,16.703,19.197,15.609,18.071,24.11,16.425,12.266,2.799,3.37,2.497,2.771,2.672,--,--,--,--,--,1.097,2.095,2.425,1.192,1.812,0.723,0.843,0.711,0.737
2/9/2025 8:35,16.237,17.843,16.083,17.092,19.18,17.631,15.371,16.048,17.084,17.631,10.858,2.814,7.558,6.68,2.767,2.782,--,--,--,--,--,1.456,0.886,1.134,4.876,1.069,1.018,0.715,0.652,0.834
2/9/2025 8:40,17.791,16.337,16.189,15.622,17.316,18.64,17.364,16.284,17.387,18.467,13.057,6.579,7.074,2.846,6.422,6.622,--,--,--,--,--,4.142,2.505,3.845,0.922,4.081,0.816,0.595,0.657,0.882
2/9/2025 8:45,16.132,18.516,17.071,16.525,17.148,17.187,16.842,17.287,18.901,17.067,12.127,2.756,3.416,2.632,2.716,2.638,--,--,--,--,--,1.172,2.57,0.979,1.175,0.938,0.808,0.927,0.773,0.97
2/9/2025 8:50,20.759,15.586,15.717,18.249,18.31,17.674,16.038,16.408,17.374,19.103,12.213,3.033,3.296,11.009,2.597,2.64,--,--,--,--,--,1.008,0.753,0.844,2.553,1.037,0.698,0.656,1.067,1.023
2/9/2025 8:55,17.121,16.806,16.221,16.42,17.79,19.32,16.521,17.707,17.599,17.6,14.017,11.008,11.153,2.677,10.607,10.947,--,--,--,--,--,2.808,2.701,2.465,0.968,2.845,0.941,0.864,0.636,0.938
2/9/2025 9:00,17.431,17.653,18.116,16.78,17.636,16.943,15.868,18.805,18.929,17.744,11.763,2.745,3.339,2.506,2.657,2.657,--,--,--,--,--,1.605,1.344,0.951,1.003,0.961,0.704,0.694,0.789,0.737
2/9/2025 9:05,16.218,16.588,16.154,17.43,19.715,17.172,15.245,16.564,18.162,18.157,11.56,2.904,3.283,6.693,2.66,2.632,--,--,--,--,--,1.31,1.199,1.27,4.057,1.301,0.72,0.837,0.715,0.718
2/9/2025 9:10,17.407,16.445,16.329,17.531,17.24,18.278,17.264,18.002,18.202,17,12.068,6.631,7.174,2.574,6.538,6.453,--,--,--,--,--,4.271,2.324,4.055,1.043,4.193,0.937,0.765,0.664,0.831
2/9/2025 9:15,16.164,18.154,17.023,17.619,16.715,17.894,15.95,17.921,19.105,16.703,11.515,2.84,3.24,2.54,2.672,2.773,--,--,--,--,--,1.34,2.688,1.054,1.031,0.804,0.67,0.984,0.901,0.92
2/9/2025 9:20,16.093,16.083,16.175,17.754,20.505,17.289,16.626,16.633,17.015,19.63,11.851,2.776,3.47,11.099,2.667,2.609,--,--,--,--,--,1.152,1.226,0.989,2.699,0.791,0.874,0.845,0.752,0.888
2/9/2025 9:25,16.864,16.121,16.057,15.842,17.448,19.096,16.619,16.419,17.246,16.951,13.448,11.182,11.979,2.626,11.356,11.254,--,--,--,--,--,2.788,2.745,2.729,1.402,2.655,0.944,0.817,0.998,0.634
2/9/2025 9:30,15.94,16.637,17.698,18.142,17.299,17.357,15.615,18.519,18.465,17.404,11.636,2.725555556,3.424,2.592,2.703,2.71,--,--,--,--,--,1.339,1.444,1.105,1.111,1.379,0.812,1.073,1.099,0.956
2/9/2025 9:35,16.051,15.711,15.712,17.371,19.676,17.409,15.785,16.963,18.011,18.331,11.268,2.832,3.222,6.372,2.816,2.722,--,--,--,--,--,1.342,1.115,1.017,4.618,1.094,0.946,1.27,1.073,1.042
2/9/2025 9:40,17.921,16.376,16.323,16.335,17.591,18.257,19.098,20.807,17.714,17.183,12.88,6.534,7.177,3.839,6.331,6.471,--,--,--,--,--,4.573,3.081,4.218,0.649,4.469,0.871,1.028,0.969,1.012
