Chart Title: ,Avg Available Memory Bytes (Preview) for AFAS Next Production V1 in West Europe region  by VMName,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Mon, 03 Feb 2025 00:00:00 GMT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Sun, 09 Feb 2025 23:59:00 GMT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grain: 5 Minutes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aggregation type: Avg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grouping: VMName,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Filters: None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chart type: Line,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Dbg002-SS_0,Clstr004-SS_3,Clstr004-SS_2,Clstr004-SS_1,Clstr004-SS_0,Clstr004-SS_4,Clstr003-SS_2,Clstr003-SS_3,Clstr003-SS_4,Clstr003-SS_1,Clstr003-SS_0,Clstr009-SS_3,Clstr009-SS_7,Clstr009-SS_8,Clstr009-SS_0,Clstr009-SS_2,Clstr009-SS_9,Clstr009-SS_5,Clstr009-SS_6,Clstr009-SS_1,Clstr009-SS_4,Clstr008-SS_3,Clstr008-SS_2,Clstr008-SS_4,Clstr008-SS_1,Clstr008-SS_0,proxy001L-SS_6,proxy001L-SS_7,proxy001L-SS_5,proxy001L-SS_8
2/7/2025 11:35,1.05369E+11,92527499674,94546008474,90094803354,94274112717,89314033664,83096816845,83248755507,80492049203,79572867482,76760062362,50405258035,--,--,49393906483,49321135309,--,--,--,46905111347,47528804352,26612124877,26103880090,25575502643,25596264448,26116043571,2647759258,2646291251,2639790080,2633498624
2/7/2025 11:40,1.05633E+11,92444557312,94299593114,90276836147,94344577024,90317625754,83099123712,83150923366,80720533914,79601388749,77528668570,50363419853,--,--,49375136973,49336444518,--,--,--,46883825254,47419962163,26535998259,26139217101,25492245709,25503814997,26016638566,2647759258,2646605824,2637273498,2632345190
2/7/2025 11:45,1.05597E+11,92678599475,93702324224,90255340339,93604911514,90193579213,82989128090,83202513306,81270512026,79621940838,77595043430,50176878182,--,--,49339485389,49360561766,--,--,--,46957540147,47556381901,26607825715,26226878054,25569316045,25654670131,26074729677,2643984384,2647549542,2637902643,2634652058
2/7/2025 11:50,1.05583E+11,92699570995,93810327552,90345308160,92867448013,87382556672,83226630554,81956700160,81414271795,80597326234,77897033318,50424027546,--,--,49366433792,49399988224,--,--,--,46946110669,47507518259,26618940621,26131457638,25574034637,25699339469,25375644058,2647234970,2645242675,2638531789,2632659763
2/7/2025 11:55,1.05486E+11,92899115008,93777611981,90323602637,92137009971,88094225203,83673638502,82180885709,81529510298,81774562509,78034921062,50436925030,--,--,49441092403,49430396928,--,--,--,46828460442,47482981581,26505589555,26233064653,25462780723,25601821901,24980016333,2649332122,2647549542,2638112358,2632240333
2/7/2025 12:00,1.05762E+11,93560661606,93689636454,91784478720,91701012070,88658359091,83784577843,77374318182,83011148186,81592949146,78126461747,50367089869,--,--,49491738624,49389083034,--,--,--,46914338816,47534152090,26611915162,26210310554,25581269811,25731845325,25304550605,2643355238,2651638989,2635071488,2631086899
2/7/2025 12:05,1.04973E+11,94592984678,93795123200,91821808026,92031418368,88694534963,84745178317,80339376538,83557770854,81515249664,77946630963,50195752550,--,--,49235886080,49277724262,--,--,--,45996100813,47039538790,26615585178,26106396672,25573195776,25743589376,25531986739,2642830950,2650170982,2636329779,2633288909
2/7/2025 12:10,1.05569E+11,94489385370,93793655194,91837222093,92233269248,88670312858,84539971994,80180307558,83900969779,81583302246,78046035968,50329131418,--,--,49036551782,49390655898,--,--,--,46679982080,47445652275,26531699098,26198985933,25493399142,25637788058,25479348224,2641258086,2644901888,2638007501,2629304320
2/7/2025 12:15,1.0544E+11,94553033933,93704631091,91799473357,91778921267,88769403290,84445914726,84263147930,84719593062,81453383680,78213178982,50377680486,--,--,49402399949,49440568115,--,--,--,46897037312,47605140685,26601848832,26221844890,25562710016,25747678822,25560508006,2644613530,--,2637902643,2629618893
2/7/2025 12:20,1.05482E+11,94719862374,92241762714,88259690496,90402350694,88772129587,82812233318,84422321766,84475589427,81448350515,78198603776,50350836941,--,--,49196564480,48596674150,--,--,--,45969571840,46445205914,26612858880,26110066688,25581164954,25762673459,25577390080,2669989069,2649751552,2638322074,2630982042
2/7/2025 12:25,1.05719E+11,95373859226,91345230234,90490850509,91006854758,88702399283,82559002214,85919059149,82988394086,81419304960,78010279526,50456113971,--,--,49216906854,49357940326,--,--,--,46902594765,47605035827,25129752986,26218279731,25471903334,25521815552,25468967322,2675127091,2646710682,2635490918,2630143181
2/7/2025 12:30,1.05375E+11,95403848499,91555469722,90658098381,90982422938,88712151040,80788691354,86203223245,82295180493,78318980301,78844316877,50311305626,--,--,49184925286,49494360064,--,--,--,46952716698,47555543040,24450170880,26193323622,25582108672,25648588390,25578753229,2675231949,2646605824,2633918054,2631506330
2/7/2025 12:35,1.04854E+11,95311573811,91223280845,88272797696,90877879910,88707117875,70541587251,86189486899,80882748621,77262120550,80036757504,50456428544,--,--,49352487731,49335920230,--,--,--,47018462413,47652326605,25446108365,26089200026,25563129446,25682457395,25561976013,2667996774,2647234970,2634337485,2631925760
2/7/2025 12:40,1.04572E+11,95105214054,90876097331,88666852557,90956523110,88173602406,77233074995,85580473958,79594887578,78475427840,79594468147,50323049677,--,--,49239870669,49356786893,--,--,--,46843664794,47396683776,25767287194,26166375219,25965887488,25623107994,23919801139,2678797107,2644508672,2634861773,2632345190
2/7/2025 12:45,1.04178E+11,95214056243,91282735104,88893240115,91007379046,88298173235,80149269709,85568100762,83451130675,78434847949,77459043123,50322105958,--,--,49368006656,49373249536,--,--,--,46888858419,47644252570,26027858330,26163334349,26420864614,25729223885,24068489216,2673973658,2645871821,2637378355,2637378355
2/7/2025 12:50,1.03756E+11,94544959898,90929679565,89111868211,90652540928,88322709914,80217846579,85662262886,83388111258,78519992320,76699769242,50449717658,--,--,49410998272,49235361792,--,--,--,46878162944,47565609370,26096015770,26073890816,26427260928,25741177651,24566353101,2682781696,2678797107,2634652058,2649856410
2/7/2025 12:55,1.03522E+11,93807181824,91218352538,89514206822,90777740902,81691200717,80186179584,85657020006,83308104909,78447745434,76998403686,50424237261,--,--,49318304154,49404916531,--,--,--,46875017216,47485078733,26046103552,26198147072,26314748723,25639780352,24607142707,2673449370,2668835635,2634756915,2649122406
2/7/2025 13:00,1.04328E+11,94466736128,91038941184,90843486618,90704655155,87167703450,80071045939,85407354061,83112755200,78062603469,77011720602,50228782694,--,--,49366643507,49390970470,--,--,--,46991723725,47552921600,26188395315,26180006707,26425897779,25752607130,24756984218,2664326758,2663068467,2635910349,2646081536
2/7/2025 13:05,1.04546E+11,94048878592,90799865856,90905667174,90184876032,86756451942,79789817856,85698753331,83803242496,78392275763,76981102182,50388375962,--,--,49416136294,49279821414,--,--,--,47023076147,47657988915,26254455603,26109122970,26416146022,25745267098,24763065958,2678167962,2660656742,2638531789,2642411520
2/7/2025 13:10,1.04428E+11,93650944000,89624412160,90292879360,90459183514,85655552000,78761584230,85509904794,83730576179,78516322304,77149713203,50365412147,--,--,49295445197,49329314202,--,--,--,46865999462,47648027443,26178538701,26176860979,26338656256,25653726413,24798612685,2665375334,2678167962,2632869478,2645032960
2/7/2025 13:15,1.04504E+11,92825295258,89494388736,89969288806,89427594445,85514308813,78541173555,84787121357,83932322202,78564976230,77334682010,50343811482,--,--,49460700774,49389444210,--,--,--,47068794061,47770186547,26258440192,26200034509,26401780531,25742645658,24948139622,2656147866,2687605146,2636854067,2642096947
2/7/2025 13:20,1.04889E+11,92495937536,91327823872,90010917274,88449587610,85501306470,79026244813,81930485760,84242176410,78997723546,77306999603,50329341133,--,--,49481567437,49361190912,--,--,--,46953974989,47650963456,26280565146,26099476070,26409120563,25791719014,25183964365,2667053056,2682362266,2635910349,2656567296
2/7/2025 13:25,1.04795E+11,90266455245,91253584691,90106652262,87660324454,85456637133,79233862861,82350859878,84138577101,75865522176,77247964774,50368662733,--,--,49290726605,49383735296,--,--,--,46893157581,47430762496,26149912576,26198461645,26302375526,25734361907,25150095360,2673449370,2689807155,2635490918,2659608166
2/7/2025 13:30,1.04774E+11,89558876160,90977075200,89836119654,87477977088,85629547315,79190346957,82573577421,84166888653,77768582758,77168692429,50240526746,--,--,49345147699,49424734618,--,--,--,47010073805,47598324941,26264836506,26182418432,26413734298,25921637581,25276239053,2668835635,2687395430,2636749210,2653211853
2/7/2025 13:35,1.05222E+11,89788828877,90937334170,89296207872,84509039002,85403474330,79204607590,82817161626,84247314432,79406877901,76400505651,50393094554,--,--,49281184563,49333298790,--,--,--,46984173978,47571481395,26337712538,26088466022,26396852224,25913982976,25391582413,2672400794,2703124070,2634232627,2662858752
2/7/2025 13:40,1.05171E+11,89963836211,91061590426,89331544883,82759385088,85331227443,79367136870,82942676173,84271431680,79587442688,76506516685,50338044314,--,--,49220996301,49412990566,--,--,--,46794381722,47538136678,26413314867,26164802355,26306255258,25818667418,25528736154,2671142502,2683830272,2633813197,2660447027
2/7/2025 13:45,1.05147E+11,89538428928,92304362701,88656786227,83701006336,86530274099,79550847386,77340344320,84371046400,79711279514,76605607117,50288236954,--,--,49270698803,49398520218,--,--,--,46950200115,47659981210,26530440806,26176756122,26396432794,25916709274,25621849702,2657091584,2675441664,2632135475,2652582707
2/7/2025 13:50,1.05417E+11,85793020314,92173185843,89043291341,83991566746,86530903245,79772516352,80510399283,84338540544,79613027942,76596589363,50317597082,--,--,49072622797,49253397299,--,--,--,46914129101,47531740365,26543023718,26078189978,26406499123,25926041600,25641143501,2660132454,2677853389,2632554906,2636854067
2/7/2025 13:55,1.05305E+11,91415065395,92254135910,89199634022,84511345869,86449428890,79905266074,81400850022,84259058483,79613447373,76749052314,50278799770,--,--,49148749414,49152104858,--,--,--,46904901632,47469559808,26428938650,26188395315,26291784909,25808391373,25522130125,2655518720,2670723072,2629304320,2664431616
2/7/2025 14:00,1.05714E+11,91537539072,92254031053,87121041818,84748114330,86481410458,79603381043,81444890214,84337911398,79732460749,76160906035,50254263091,--,--,49208308531,49194362470,--,--,--,46925139149,47594445210,26536103117,26161237197,26418977178,25931284480,25660437299,2646920397,2666423910,2632240333,2660761600
2/7/2025 14:05,1.06159E+11,91627611750,92301426688,86588260352,85866525491,86120385741,79584087245,81626084147,84351018598,79034633421,73413217485,50313822208,--,--,49150427136,49120437862,--,--,--,46934156902,47584693453,26548056883,26070640230,26405450547,25911885824,25629818880,2655518720,2670618214,2632554906,2644194099
2/7/2025 14:10,1.06179E+11,91623312589,92768357581,86723736371,86216645018,79226522829,79637145190,81770577920,84259792486,79528512717,73962776166,50171740160,--,--,49172656947,49276885402,--,--,--,46829509018,47509091123,26475600282,26147500851,25792872448,25856206438,25570888909,2668101632,2679321395,2629828608,2655938150
2/7/2025 14:15,1.06088E+11,89811478118,93332806042,86634712269,88809878323,84260107059,79263222989,81831919616,84685619200,79822009139,72210081382,50384076800,--,--,49256962458,49342631117,--,--,--,46936568627,47619925606,26551726899,26172247245,25815521690,25921113293,25690112000,2657511014,2681942835,2629618893,2658454733
2/7/2025 14:20,1.06192E+11,90169986253,93335217766,88801909146,88715191910,85490820710,79395762995,82576932864,85401901466,79884923699,73415629210,50389739110,--,--,49201387930,49378177843,--,--,--,46883510682,47608286413,26561059226,26070535373,25976268390,25964000051,25736983347,2651429274,2676909670,2633393766,2657406157
2/7/2025 14:25,1.05954E+11,89975370547,93999700378,89322736845,88526238515,85767330202,79893522022,83283463373,85279637504,79704883200,74893911654,50329445990,--,--,49098837197,49311383552,--,--,--,46795325440,47431915930,26452321894,26179377562,25883679130,25851173274,25619437978,2650380698,2675756237,2630877184,2647130112
2/7/2025 14:30,1.05856E+11,90171139686,93822491034,89157690982,88571851571,85889803878,80029732045,83306322330,85328606003,75031904256,74976015155,50229936128,--,--,49142143386,49305301811,--,--,--,46833493606,47428141056,26550154035,26168367514,26010242253,25967984640,25746315674,2644508672,2679111680,2628675174,2649856410
2/7/2025 14:35,1.06303E+11,88045256704,93814836429,89695505613,88553291776,85900813926,80157868032,83465915597,85584668262,75298137702,76819097190,50374849331,--,--,49066016768,49276675686,--,--,--,46975680512,47387875738,26557074637,26082069709,25988536730,25954562867,25728909312,2642726093,2689702298,2630038323,2667367629
2/7/2025 14:40,1.06503E+11,87645958963,93726965760,90472500429,88417815757,85729057178,79985796710,83102374298,85210641203,79194226688,77087427789,50251956224,--,--,48932533043,49449271296,--,--,--,46793018573,47349602714,26485561754,26148654285,25927929037,21827158016,25670398771,2644823245,2683830272,2628884890,2659083878
2/7/2025 14:45,1.06655E+11,88636129280,92788699955,90407279002,88311804723,86072465818,80259894477,83234390016,85540418355,80238922957,78008392090,50340560896,--,--,48978041242,49453570458,--,--,--,46868201472,47606923264,26565043814,26167004365,25982769562,24712524595,25734886195,2680789402,2679216538,2630667469,2657825587
2/7/2025 14:50,1.06817E+11,88975029043,93043713638,90332410675,87479654810,85949887283,80563457229,82684516762,85599348326,79792124723,78473120973,50387432243,--,--,49225085747,49419386880,--,--,--,46826782720,47560890778,26566511821,26062880768,26002377933,26019155149,25752082842,2666528768,2676699955,2633393766,2658664448
2/7/2025 14:55,1.06754E+11,89006800896,93165138739,90294032794,87839001805,84664123392,79851159552,81576276787,85382712525,79830502605,78950537626,50427697562,--,--,49213761126,49431969792,--,--,--,46789558272,47411678413,26481682022,26194372198,25903182643,25932752486,25640933786,2654784717,2682886554,2631296614,2658454733
2/7/2025 15:00,1.06678E+11,89093308416,93091633562,90125631488,86550826189,84988867379,81652822835,81419934106,84120751309,79740115354,77206860595,50374325043,--,--,49223722598,49366958080,--,--,--,46939819213,47523037184,26557074637,23215367782,26012968550,26049668710,25771796070,2644718387,2689912013,2630038323,2674707661
2/7/2025 15:05,1.06847E+11,89132630016,91617859994,89318018253,86205320397,85054298522,80994212250,82139571814,84515015885,79831026893,76638008115,50422978970,--,--,49301317222,49271747379,--,--,--,46869984051,47455718605,26561373798,23564019302,26007201382,26031108915,25741911654,2643040666,2673239654,2630038323,2667891917
2/7/2025 15:10,1.0681E+11,89148673229,93980826010,89025046118,86468512973,84907602739,81750340403,82275676979,84617356902,79751754547,75490551398,50379358208,--,--,49240604672,49407433114,--,--,--,46785049395,47461905203,26468155392,26216706867,26029640909,25945545114,25653936128,2641258086,2664851046,2630772326,2660237312
2/7/2025 15:15,1.06716E+11,90444818022,93866006938,89221024973,86536984986,85104420454,82710416589,82324645478,84710785024,79748608819,75909247795,50326614835,--,--,49400617370,49465314509,--,--,--,46817660109,47579660288,26550363750,26233274368,26112478413,26015694848,25730691891,2643460096,2674707661,2629723750,2667367629
2/7/2025 15:20,1.06841E+11,91081513370,93951465882,89320010547,86334085530,85139442893,82881334477,82331146650,84668212838,79791495578,76010015949,50380826214,--,--,49327846195,49304777523,--,--,--,46748978381,47457606042,26568713830,26132925645,26146452275,26031528346,25763826893,2644194099,2685927424,2625844019,2655728435
2/7/2025 15:25,1.06797E+11,91549073408,93912668570,89152238387,87469483622,85111445914,82898950554,82385672602,84509877862,80840491008,76312844698,50364153856,--,--,49325119898,49394011341,--,--,--,46763448730,47386512589,26497725235,26246276710,26052709581,25968613786,25625519718,2640052224,2675336806,2627836314,2658874163
2/7/2025 15:30,1.06786E+11,92275526861,93967718810,89245142221,87544142234,85254891110,82729290957,82388189184,84712567603,81233392435,75349832499,50321581670,--,--,49337178522,49350810010,--,--,--,46925558579,47472600678,26542499430,26227087770,26152953446,26088151450,25764036608,--,2679111680,2626892595,2649017549
2/7/2025 15:35,1.06888E+11,92258959360,93974324838,89306169344,87440869148,85999694643,82947814195,82535828685,82751101338,81475718349,74520094310,50513366221,--,--,49322288742,49410473984,--,--,--,46895988736,47465680077,26561268941,26160817766,26119399014,26068438221,25735620198,2641887232,2681837978,2632135475,2656672154
2/7/2025 15:40,1.06944E+11,92224356352,93430113894,89422246707,87523590144,85856354304,83623831142,82530585805,83380351795,82893812531,75042914304,50407669760,--,--,49269650227,49482091725,--,--,--,46853206835,47451000013,26472769126,26139741389,26021252301,25997449626,25683715686,2642411520,2683725414,2627416883,2662649037
